1542884105.9878056,-155.9329,-8.879982,6.724547,-203,1817,3954,hand_down
1542884105.9878633,-156.0989,-9.155292,7.752684,-111,1858,3580,hand_down
1542884106.0379453,-156.2776,-9.383136,8.785131,-26,1890,3216,hand_down
1542884106.038025,-156.4756,-9.57201,9.798349,76,1937,2909,hand_down
1542884106.0380743,-156.7124,-9.736346,10.80538,147,2005,2710,hand_down
1542884106.0381222,-156.9758,-9.862908,11.84362,137,2062,2520,hand_down
1542884106.0638685,-157.2204,-9.980339,12.92673,84,2121,2310,hand_down
1542884106.0639646,-157.47,-10.07106,14.05175,46,2133,2107,hand_down
1542884106.0640323,-157.7104,-10.17557,15.16724,-19,2103,1894,hand_down
1542884106.1082673,-157.8882,-10.32674,16.25119,-104,2020,1669,hand_down
1542884106.1083612,-158.0443,-10.49093,17.33448,-124,1951,1379,hand_down
1542884106.108435,-158.2106,-10.60443,18.4781,-49,1849,1021,hand_down
1542884106.1085036,-158.4131,-10.61681,19.60341,-6,1698,712,hand_down
1542884106.108564,-158.6052,-10.58704,20.64645,-56,1591,579,hand_down
1542884106.1416821,-158.7882,-10.57035,21.61422,-134,1544,527,hand_down
1542884106.141778,-158.9778,-10.56098,22.52459,-276,1464,544,hand_up
1542884106.1418417,-159.1028,-10.61171,23.44703,-412,1445,572,hand_up
1542884106.1795347,-159.215,-10.70039,24.43924,-500,1383,528,hand_down
1542884106.1796298,-159.3171,-10.75219,25.45008,-564,1311,422,hand_down
1542884106.179692,-159.4058,-10.78391,26.39867,-627,1265,359,hand_down
1542884106.179751,-159.4763,-10.83352,27.27213,-682,1250,315,hand_down
1542884106.212718,-159.5251,-10.89677,28.11562,-689,1227,261,hand_down
1542884106.2128263,-159.5712,-10.9736,28.96612,-656,1162,186,hand_down
1542884106.2128975,-159.61,-11.07466,29.80674,-618,1077,104,hand_down
1542884106.2547386,-159.6298,-11.20349,30.62563,-571,1002,9,hand_down
1542884106.2548318,-159.6385,-11.34169,31.41361,-514,926,-92,hand_down
1542884106.254883,-159.6405,-11.45898,32.17553,-445,869,-208,hand_down
1542884106.2549314,-159.6502,-11.55294,32.91998,-372,870,-281,hand_down
1542884106.2921698,-159.6713,-11.62751,33.64515,-336,906,-286,hand_down
1542884106.292353,-159.7033,-11.69278,34.36755,-354,924,-247,hand_up
1542884106.2924182,-159.7199,-11.78463,35.07945,-421,877,-211,hand_up
1542884106.2924783,-159.7213,-11.88388,35.76874,-486,824,-220,hand_down
1542884106.3296063,-159.685,-12.01974,36.41698,-522,755,-247,hand_down
1542884106.3297029,-159.634,-12.16222,37.0293,-505,698,-318,hand_down
1542884106.3297656,-159.5981,-12.28868,37.61373,-445,695,-401,hand_down
1542884106.3298304,-159.5802,-12.40857,38.15641,-414,707,-438,hand_down
1542884106.3682714,-159.5612,-12.54221,38.67615,-428,754,-419,hand_up
1542884106.3683527,-159.5324,-12.71897,39.1882,-466,803,-392,hand_up
1542884106.3684304,-159.4738,-12.94077,39.71041,-517,809,-394,hand_down
1542884106.4126103,-159.3941,-13.18547,40.21826,-528,777,-468,hand_down
1542884106.4127266,-159.3153,-13.42348,40.73436,-492,700,-606,hand_down
1542884106.4127972,-159.2388,-13.63704,41.25272,-443,584,-774,hand_down
1542884106.4128716,-159.1806,-13.804,41.7694,-374,445,-960,hand_down
1542884106.4129665,-159.1575,-13.92053,42.26885,-310,284,-1136,hand_down
1542884106.413061,-159.1823,-13.99591,42.73015,-327,155,-1229,hand_down
1542884106.442263,-159.2103,-14.09684,43.15362,-444,23,-1245,hand_down
1542884106.4423993,-159.2066,-14.25331,43.53562,-592,-151,-1272,hand_down
1542884106.4806178,-159.1489,-14.45366,43.88192,-732,-365,-1348,hand_down
1542884106.4807127,-159.0508,-14.6645,44.18602,-804,-598,-1455,hand_down
1542884106.4807742,-158.9258,-14.84388,44.45006,-792,-804,-1596,hand_down
1542884106.4808307,-158.7906,-14.98137,44.68324,-725,-953,-1740,hand_down
1542884106.4808886,-158.657,-15.06714,44.86011,-641,-1042,-1851,hand_down
1542884106.517839,-158.5276,-15.14944,44.97677,-562,-1052,-1921,hand_down
1542884106.5179625,-158.4113,-15.24561,45.02822,-489,-1015,-1955,hand_down
1542884106.5180545,-158.3102,-15.36776,45.01682,-438,-991,-1970,hand_down
1542884106.5616357,-158.2125,-15.49564,44.94946,-390,-1019,-2017,hand_down
1542884106.56173,-158.1146,-15.60996,44.85267,-358,-1100,-2086,hand_down
1542884106.5617938,-157.9999,-15.68526,44.7298,-298,-1181,-2184,hand_down
1542884106.6007729,-157.891,-15.69888,44.59425,-194,-1213,-2308,hand_down
1542884106.600892,-157.8158,-15.64037,44.43779,-89,-1196,-2388,hand_down
1542884106.6009789,-157.7729,-15.52235,44.22467,-19,-1142,-2399,hand_down
1542884106.6010659,-157.7612,-15.38081,43.95253,-2,-1050,-2342,hand_up
1542884106.6382823,-157.7702,-15.23343,43.62409,-41,-938,-2228,hand_up
1542884106.6384242,-157.7881,-15.07737,43.23487,-115,-833,-2068,hand_up
1542884106.6385133,-157.7997,-14.93037,42.82259,-221,-761,-1902,hand_up
1542884106.638601,-157.7793,-14.80242,42.37803,-326,-724,-1750,hand_up
1542884106.6721592,-157.7091,-14.69673,41.9205,-386,-689,-1667,hand_up
1542884106.6722732,-157.6255,-14.57395,41.43951,-390,-655,-1619,hand_up
1542884106.672384,-157.5488,-14.42036,40.89423,-374,-573,-1570,hand_up
1542884106.6724732,-157.454,-14.28156,40.26537,-328,-408,-1492,hand_up
1542884106.706069,-157.3802,-14.13774,39.59608,-244,-199,-1408,hand_up
1542884106.7061799,-157.3482,-13.99386,38.90069,-217,-37,-1305,hand_up
1542884106.7062573,-157.3059,-13.88949,38.18167,-242,78,-1209,hand_up
1542884106.7063339,-157.2198,-13.83797,37.44836,-288,88,-1165,hand_up
1542884106.7513645,-157.0992,-13.76573,36.69991,-265,38,-1225,hand_down
1542884106.7514892,-156.972,-13.62379,35.91503,-175,18,-1328,hand_down
1542884106.751578,-156.8724,-13.38447,35.09615,-44,94,-1366,hand_down
1542884106.751668,-156.812,-13.0716,34.26197,62,242,-1309,hand_up
1542884106.7576482,-156.7966,-12.72003,33.41772,91,398,-1141,hand_up
1542884106.7577171,-156.794,-12.38784,32.56031,14,495,-897,hand_up
1542884106.757764,-156.7747,-12.0991,31.69345,-120,516,-670,hand_up
1542884106.771965,-156.7042,-11.85197,30.80905,-252,498,-528,hand_up
1542884106.7720828,-156.5885,-11.61189,29.87863,-306,505,-483,hand_up
1542884106.7721615,-156.4456,-11.34363,28.91042,-261,601,-491,hand_down
1542884106.7722485,-156.3128,-11.01724,27.91677,-151,788,-457,hand_up
1542884106.7790504,-156.2174,-10.67686,26.89519,-47,995,-276,hand_up
1542884106.7791476,-156.1411,-10.40019,25.84773,-1,1140,17,hand_up
1542884106.7940724,-156.0654,-10.19589,24.78549,-15,1181,278,hand_up
1542884106.8769193,-155.992,-10.01695,23.73024,-8,1161,429,hand_up
1542884106.8770146,-155.9168,-9.795815,22.70592,25,1120,454,hand_up
1542884106.8770893,-155.8539,-9.494788,21.70627,62,1125,465,hand_up
1542884106.8771524,-155.7873,-9.138264,20.71132,69,1171,518,hand_up
1542884106.8772073,-155.7305,-8.747512,19.71096,33,1236,661,hand_up
1542884106.8772607,-155.659,-8.378202,18.68778,-58,1287,913,hand_up
1542884106.8773146,-155.5798,-8.089009,17.66165,-109,1308,1190,hand_up
1542884106.8773673,-155.5044,-7.853809,16.61375,-181,1158,1484,hand_up
1542884106.8774216,-155.3531,-7.692396,15.51383,-189,1191,1579,hand_up
1542884106.8909197,-155.2659,-7.507215,14.48885,-69,1137,1532,hand_down
1542884106.9066916,-155.2463,-7.200898,13.47003,-18,1096,1500,hand_down
1542884106.9126055,-155.2062,-6.827767,12.46496,53,1189,1653,hand_up
1542884106.9180226,-155.2346,-6.407588,11.51752,44,1276,1916,hand_up
1542884106.9333613,-155.2602,-6.01122,10.61828,-79,1255,2226,hand_up
1542884106.9435642,-155.2054,-5.744098,9.734221,-298,1088,2497,hand_up
1542884106.952095,-155.0888,-5.623693,8.820021,-472,844,2612,hand_up
1542884106.9617705,-154.9316,-5.547039,7.844506,-478,644,2549,hand_down
1542884106.974727,-154.8148,-5.387723,6.838441,-318,558,2477,hand_down
1542884106.9815586,-154.8042,-5.071518,5.84123,-151,545,2592,hand_up
1542884106.9884927,-154.8191,-4.680352,4.905086,-182,559,2955,hand_up
1542884107.0091243,-154.7892,-4.316302,4.020573,-287,542,3358,hand_up
1542884107.013648,-154.7031,-4.036705,3.159934,-382,708,3781,hand_up
1542884107.0270078,-154.5432,-3.947914,2.320137,-671,554,4222,hand_up
1542884107.0375824,-154.2935,-3.981143,1.579296,-673,414,4248,hand_up
1542884107.0425587,-154.091,-3.923251,0.866919,-587,310,4089,hand_down
1542884107.0516946,-153.9592,-3.788715,0.116603,-491,270,4039,hand_down
1542884107.0576878,-153.8658,-3.606536,-0.643007,-440,232,4086,hand_up
1542884107.0964847,-153.7817,-3.351441,-1.399509,-451,155,4172,hand_up
1542884107.0965803,-153.6966,-3.135279,-2.136099,-670,123,4450,hand_up
1542884107.0966551,-153.5776,-3.03519,-2.706775,-586,86,4610,hand_up
1542884107.100828,-153.4727,-2.955746,-3.246069,-668,-83,4832,hand_up
1542884107.105453,-153.3513,-2.907877,-3.735816,-673,-124,4910,hand_up
1542884107.1162038,-153.2109,-2.842856,-4.229812,-711,-184,4939,hand_up
1542884107.1477094,-153.0477,-2.736304,-4.707193,-718,-235,4897,hand_down
1542884107.1478245,-152.8644,-2.630623,-5.171494,-662,-248,4855,hand_down
1542884107.1478915,-152.6935,-2.576279,-5.597417,-595,-278,4855,hand_down
1542884107.1959012,-152.5381,-2.585604,-6.024601,-527,-290,4876,hand_up
1542884107.1959968,-152.4137,-2.652774,-6.451582,-440,-288,4891,hand_up
1542884107.196061,-152.3165,-2.733969,-6.85226,-336,-275,4922,hand_up
1542884107.196125,-152.2544,-2.786171,-7.201449,-213,-255,4935,hand_up
1542884107.196185,-152.2108,-2.788696,-7.465213,-95,-256,4935,hand_down
1542884107.2045836,-152.1765,-2.753152,-7.653227,-11,-283,4980,hand_up
1542884107.214498,-152.1538,-2.688158,-7.789681,17,-332,5113,hand_up
1542884107.2211335,-152.1056,-2.601533,-7.863458,8,-396,5335,hand_up
1542884107.2349575,-152.1055,-2.525332,-7.880079,-63,-481,5619,hand_up
1542884107.2457461,-152.1759,-2.508371,-7.85108,-155,-525,5991,hand_up
1542884107.2506661,-152.2603,-2.577103,-7.77146,-290,-543,6428,hand_up
1542884107.2592106,-152.3416,-2.710088,-7.635466,-460,-517,6805,hand_up
1542884107.2734125,-152.4127,-2.864471,-7.440058,-662,-540,7120,hand_up
1542884107.28983,-152.4431,-3.024756,-7.182083,-829,-496,7341,hand_up
1542884107.2976491,-152.4352,-3.194642,-6.849045,-920,-400,7469,hand_up
1542884107.3123617,-152.3999,-3.395449,-6.416198,-929,-254,7535,hand_up
1542884107.318691,-152.3374,-3.639243,-5.893795,-845,-52,7519,hand_down
1542884107.3234575,-152.2917,-3.930048,-5.302728,-684,172,7433,hand_down
1542884107.3328683,-152.2798,-4.251386,-4.652909,-480,435,7291,hand_down
1542884107.342235,-152.3086,-4.553595,-3.93817,-245,717,7099,hand_down
1542884107.3510768,-152.3924,-4.824054,-3.147156,1,992,6876,hand_down
1542884107.3597813,-152.531,-5.088267,-2.286247,158,1234,6651,hand_down
1542884107.3698037,-152.7208,-5.345017,-1.384611,209,1435,6415,hand_down
1542884107.3848145,-152.9228,-5.646978,-0.456609,173,1593,6158,hand_down
1542884107.3927739,-153.0913,-6.005595,0.486126,54,1709,5848,hand_down
1542884107.3994868,-153.2585,-6.377423,1.441458,-20,1821,5526,hand_down
1542884107.4120796,-153.4396,-6.736239,2.423769,-34,1906,5157,hand_down
1542884107.4204593,-153.6292,-7.052183,3.461172,-13,1979,4777,hand_down
1542884107.4475508,-153.8368,-7.31605,4.548633,27,2032,4406,hand_down
1542884107.4604633,-154.071,-7.532054,5.67799,65,2069,4042,hand_down
1542884107.4605649,-154.3176,-7.703669,6.832636,85,2098,3744,hand_down
1542884107.4650338,-154.5616,-7.913112,7.9944,26,2079,3463,hand_down
1542884107.4701743,-154.8052,-8.139536,9.132408,-36,2024,3198,hand_down
1542884107.5006201,-155.0593,-8.404002,10.25104,-136,1907,2946,hand_down
1542884107.500698,-155.2889,-8.67852,11.33904,-252,1775,2710,hand_down
1542884107.5433977,-155.4992,-8.940192,12.38037,-333,1666,2556,hand_down
1542884107.5434928,-155.6902,-9.229988,13.40346,-401,1572,2464,hand_down
1542884107.5435567,-155.8501,-9.529488,14.41113,-450,1488,2375,hand_down
1542884107.54931,-155.9892,-9.825372,15.44325,-447,1462,2232,hand_down
1542884107.553235,-156.1422,-10.07039,16.5376,-391,1361,2044,hand_down
1542884107.5533051,-156.2827,-10.24383,17.66062,-340,1273,1817,hand_down
1542884107.5594985,-156.3939,-10.35698,18.78484,-299,1224,1655,hand_down
1542884107.569518,-156.4982,-10.42016,19.89691,-287,1200,1528,hand_down
1542884107.587812,-156.5854,-10.48391,21.00215,-252,1196,1383,hand_down
1542884107.5941384,-156.6765,-10.56064,22.04793,-243,1196,1256,hand_down
1542884107.6040874,-156.7608,-10.67177,22.98223,-302,1168,1230,hand_down
1542884107.6113856,-156.8179,-10.83172,23.83565,-336,1157,1180,hand_down
1542884107.6234884,-156.8596,-10.99456,24.65959,-409,1044,1103,hand_down
1542884107.6347206,-156.8334,-11.17,25.46546,-470,988,958,hand_down
1542884107.6578805,-156.7517,-11.36814,26.32483,-443,1002,764,hand_down
1542884107.666566,-156.697,-11.50368,27.22667,-430,1030,582,hand_down
1542884107.6773095,-156.627,-11.62107,28.07198,-447,1085,514,hand_down
1542884107.6774065,-156.5307,-11.76391,28.86954,-462,1142,473,hand_down
1542884107.6839566,-156.4256,-11.92208,29.65915,-407,1132,363,hand_down
1542884107.6999416,-156.3232,-12.0787,30.4304,-320,1084,209,hand_down
1542884107.716097,-156.2224,-12.26408,31.15387,-261,1029,78,hand_down
1542884107.7206335,-156.1139,-12.48416,31.81399,-199,981,-55,hand_down
1542884107.7271764,-156.0092,-12.70676,32.41771,-97,978,-204,hand_down
1542884107.7332413,-155.9533,-12.88793,33.01544,0,955,-348,hand_down
1542884107.7728734,-155.9151,-13.01105,33.59262,84,903,-508,hand_down
1542884109.12225,-155.9142,-13.07252,34.17076,111,835,-615,hand_down
1542884109.1223273,-155.9178,-13.10854,34.74019,69,765,-644,hand_down
1542884109.1223733,-155.8794,-13.16188,35.29036,-45,680,-629,hand_up
1542884109.1224172,-155.7815,-13.24151,35.80922,-143,655,-626,hand_up
1542884109.1224575,-155.6586,-13.34484,36.29681,-175,690,-623,hand_up
1542884109.1225128,-155.5295,-13.46277,36.74592,-137,776,-632,hand_down
1542884109.1225626,-155.4173,-13.59518,37.17844,-80,846,-652,hand_down
1542884109.1226022,-155.3264,-13.73842,37.60635,-53,863,-698,hand_down
1542884109.1226416,-155.2619,-13.88978,38.03564,-67,833,-794,hand_down
1542884109.1226923,-155.1908,-14.06932,38.45295,-120,766,-896,hand_down
1542884109.1227326,-155.1114,-14.2731,38.84906,-187,674,-1023,hand_down
